text,label
"Did you watch the video? Gay animals help the survival of their siblings. And to answer your question, yes, there are gay mated pairs.  So, yes, I did answer both my opponent and the topic.",1
"I don't see why it shouldn't be permitted. Seems to me that the only reason anyone has that it shouldn't be allowed is that the ""bible says it"" but if we are going to base all our laws off of what the bible says, shouldn't we also be stoning people for committing adultery, killing children for disrespecting their parents, and not allowing women to teach, speak, or even think for themselves?  Seems to me like the opposition should take some time to rethink their position, among other things.....",1
adoption should not be banned. if two regular couples can adopt a child then a gay couple should be able to. a persons sex life and preference should not matter when it comes to raising a child.,1
"Unless you can provide scientific data on this, you are just making things up! If you provide a link for a reference that would be helpful in your debate which should be based on facts not your opinion!",1
"No thats not what I'm saying, that should be left for the kids to decide.",0
Florida argues that it has the right ban gay adoptions because it is the state’s way of saying it disapproves of gay and lesbians becoming parents.  The Florida court argues that children are better off in homes with a mother and a father who are married.  Some opponents argue that children of gay and lesbian parents will be subject to harassment and ridicule.,0
"I have never bought the argument that by giving gay marriage a different name that you automatically lower the status of gay marriage.   I have never bought the argument that just by having a different word for gay marriage, that you are saying that gay love is less worthy.  That type of stupid reasoning is what has allowed political correctness run amock. If you call a retarded person mentally challenged, it doesn't automatically change the way I perceive the person. By calling the person retarded, it doesn't automatically make me see him as less of a human being.   A rose, by any other name, is still a rose.   If it is not obvious to you that changing the definition of a word cannot change the perception of a bigot, then you are an idiot.  Have a nice day ;)",0
"It is retarded to even vote to allow gay marriage or not. I support it but there is no reason to be against it. To me, it is like if my mom stops me from eating fruit loops and say: ""Gay marriage is now legal."" I will be like ""who cares?"" and look at her in weird way. lol  Im not negative towards the issue at all. But it is stupid to discuss it when it is obviously it is the right thing to do to allow anybody to get married.   This is what makes us ignorant to even have to vote to make it legal or not. Make it illegal and i will be dissapointed. But the fact that we have to vote when it is obviously right to allow it is pure ignorance. Sorry no disrespect. :)",1
There is no legal reason why gays and lesbians should be denied the right to adopt children. The law only hurts children waiting to be adopted and deprives loving parents who would care for these children.,1
"The difference between getting the wrong drink and allowing gays to marry is that getting the wrong drink has a direct negative impact on your life   The ""drinks"" analogy was used to explain why we shouldn't go around changing the definition of words. This does not mean you can't get an OJ whenever you want. You're free to get OJs. No restrictions on getting OJs. Drink OJs until you get OJ poisoning if you like :) But don't get an OJ and call it a lemonade and then expect others to accept that. Of course you're free to call an OJ a lemonade amongst yourselves. That's how you should relate the ""drinks"" analogy to gay marriage.  .  Gay marriage doesn't harm me in any way and I've never even come close to saying that anywhere, so please don't think that.  .   Allowing gays to marry doesn't impede straight marriage in any way   It wouldn't impede directly, however like I explained, it will alter the idea of marriage. We were talking about the idea of marriage and I simply don't want my children to be confused about that idea and what it means. That's why with the rate things are going now (all kinds of unions are included in the idea of marriage), I'd even like to restrict the definition, not expand it.",0
It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,1
Studies have proven that this statement is false. Many children from heterosexual families have also been known to become homosexuals.,1
"I wish they could. I think many gay couples would be much better parent than a lot of heterosexual couples; you can't really have an ""accident"" if you're gay. But, I have been a kid and I know that children are extremely cruel. The adopted child of a gay couple would likely be put through a living hell by his peers.",0
hell no gays should never be allowed to adopt a child the very ill behaved people they ruin things in this country let them go to eurpoe and live the choose there life style is real sick a guy on top of guy a discussing thing same as a woman kissing a woman is sick and noway way should a child be brought into that situation.,0
"This is a topic far more complicated than gay marriage. I believe society is still trying to get along with gay marriage and gay pride as to throw gay adoption in the way. I am not against gays, but I do believe that adoption is a whole new level. Gay parents will of course condition the child even if they don't want to, not to mention the hard time the child will have in school and the moral dilemma when he sees that his classmates have moms and dads. I'm not saying this will never happen, I'm just stating that gay couples adopting is not something society can deal with right now, we must be logical when it comes to promoting such laws, a step like this one is too much too soon.",0
"Yes, gay marriage should be allowed. Many people in my family are so against it because it goes against their religious and political principles, but I am not, and I just don't understand, why so many people have to have such a grudge against them being married. It's not like gay people are harming anyone by getting married, so what is the big deal? The government should allow gay marriage in every state, it seems to violate the freedom of choice, for gay people.",1
We are all first humans and then homosexuals or nots. They have rights as we do too. If they love each other than why not. Plus i think that homosexuals are pretty cool. All the ones i know are really nice :),1
"To be or not to be...That is not the question.I would say...THIS IS TOTALLY WRONG!! Gay marriage can never be allowed! A man should marry a woman, and technically vice-versa. Why would a man marry another man?! that action is so abnormal...i say that gay (homosexual) people have a psychological problem. What makes them tick? why would men or women act as their opposite gender? THAT is the question. As a matter of fact, there should be no homosexuals at all because it is not right to start doing things that a gender should not do.  summary: No gay people, not even relationships or marriages.",0
"1(male)+2(female)=3(mairrage) than   1(male)+1(male)=2(female) than  1(male)+1(male)+1(male)=3(mairrage) than  2(female)+2(female)=3(mairrage)+1(male)  So, through your logic, I have detemined that a male whom is married is actually two women.  Please refine your logic. The above is nonsencical.",1
Yes and that has nothing to do with civil unions.   Civil rights don't have anything to do with segregation?,1
"Yeah, yeah, yeah, blah, blah, blah ;)",1
"Give them civil union OK.   My marriage to my wife is something special, I like to know that the definition of marriage means husband and wife which cannot be taken away. What then does marriage mean when I say I'm married if it's not a man and women? It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.",0
"Kirstie, Fact is Kids are cruel. If its not gay then they are cruel bout those who are tall, fat, thin, short, have curly hair, don't have the latest clothes. Point is kids are always going to find something to pick about. I was picked on because I was adopted and my parents weren't my ""real"" parents so I must have had something wrong with me. Then when they got tired of that it was my weight, then my height, then who I dated. Having gay parents isn't going to change anything for a kid being teased by children raised by close minded parents.",0
"Believes are not rights. Poeple can have rights to believe whatever they want but me not believing your believes does not take your rights to believe your believes. Do you get that? You can sill believe in your God, while I believe in another. This should not hurt you. It does not hurt me.",1
"I don't know whether God exists or not. I think that question is impossible to answer because I think it is impossible for us to know anything about the stuff outside of our own universe.  Because it is impossible know anything about the initial forces that created the universe, it makes no sense to say that God was that force.   And even if we do assume that God created the universe, it makes no sense to jump from there to saying Christianity is right and all other religions are wrong.  This isn't just some personal belief. This is the only rational conclusion.",1
"Here is a thought for you. Imagine a large island with just gay people and they are allowed to marry. How long would that population last?   Consider Webster's definition of dysfunctional in regards sociology; a consequence of a social practice or behavior pattern that undermines the stability of a social system.  So someone please tell me why it would be a good idea to legalize dysfunction. Is that not the antithesis of government?  And just for the record. Homosexuality is not a person, it is a behavior. My comments against homosexuality are directed at the behavior, not the people practicing it. I love those caught in the gay lifestyle and want to see them set free.  And for those in the gay lifestyle. You are not a homosexual, you are a human being.",0
"Gay marriage by itself probably doesn't. Gay marriage as it is being lobbied for takes away the First amendment rights of many americans. States which have passed these laws immediately begin teaching children that it is ""ok"" and even ""good"" to be gay. Some people just don't believe this, and they have that right! You have a right to believe the sky is purple and you have a right to teach that to your children! You have a right to teach your children that black people are evil and gays are going to hell. Are you a stupid bigot? YES! but you do have that right!  I have no problem with gay marriage, I do have a problem with the invasion of people's rights to believe that gay union is wrong. I also do not believe that marriage is a constitutional right, so gay marriage would have to be approved by a majority of voters in order to be obtained (and not in a courtroom!). If all of this happens, great! Just don't take away the rights of those who are religious to believe gay union is wrong.",0
Can you state your reasons for your beliefs?  In what manner would allowing homosexual marriage harm society in the long run?,1
"This is actually a very prevalent issue. Gay adoption is still a widely debated subject. There are a few organizations trying to dismantle gay adoption (Here is an article from 2006...I'm sorry it's a bit old, but I feel like it still has weight to it:  http://www.usatoday.com/news/nation/ 2006-02-20-gay-adoption_x.htm)  )  Also, you stated: ""...I'm not saying they should adopt, but that they can, and it doesn't make much of a difference."" Explain your reasoning. Why wouldn't it make much of a difference? Personally I am pro-adoption, but I feel that hearing out details would be more beneficial than stating simple claims.",1
Well marriage is a religious ceremony. If two atheists get married it is still their belief. You cant have a non-religious marriage,1
"I just spent the last five minutes looking through my arguments seeing if I could find where I said ""everyone who opposes gay marriage is a bigot"" and guess what? I wasted my time! Don't put things in quotes as if I said them when I clearly didn't. If you want to use quotes copy and paste, I have written plenty of stuff, I'm sure you can find something that will go to prove your point.  If I am understanding you correctly, here is your argument:  People are not being bigoted just because they don't want to be around people.  Am I right so far? Because I agree with this part. Next you say:  some people who don't want gays to get married only because they don't want to be around them.  Is this correct? Because I think you might be right that this could be some peoples reasons. No one is asking them to hang out with homosexuals, or even talk to them so I don't understand their rationale, but at least it's an explanation. So so far we agree.  Now here's where your logic decides to jump off a cliff into a pile of razor blades after having swallowed a gallon of vodka and three bottles of sleeping pills:  People are not being bigoted, or intolerant when they allow their discomfort of being around gays to affect their decisions as to whether gays should be allowed to get married.  Is this the basic point your making? If not ignore the rest of the argument and clarify your position, but if so keep reading.   Denying others rights because you don't like their lifestyle   is intolerant and bigoted  . I may not like people with your opinions but I would  never  try to take away your right to voice them. Here is where the difference lies. You are allowed to be uncomfortable with how people live. I admit, I would be pretty uncomfortable around a man who wore nothing but a thong all day, but I wouldn't take away his rights. I could decide not to hang out with the thong-man. I might purposefully avoid him, but I would not take away his rights or the rights of all the thong-men in the entire state. Why? Because I know that if  my  lifestyle was not the popular or accepted one then I would not want people trampling on my rights.  Your metaphor is an inaccurate one for two reasons: A) there is no logic in a groups wanting to change the name of their condition; and (this is the important one) B) homosexuals aren't forcing anything on people, merely asking for the same rights as afforded to others. A change in the name of your condition does not afford you more rights. (I considered including a C that said your an idiot but I didn't think that would add anything to my argument)",1
"NO! You're making an assumption as to why people are opposed to same sex marriage! Show me the data proving that ""people are just willfully denying this fact because it doesn't fit into their world view."" This is part of the problem. People are going off half cocked making assumption all over the place..... and they are not even constructive assumptions. If the other side doesn't agree with you, just malign them and call them names. The assumption is that there's one reason and  only one  reason why the religious right is against same sex marriage; they're bigots. Come on, you're smarter than that! The world is not black and white. There are shades in between. That's me and whole lot of other people.",0
"You didn't even show how my scenarios can be wrong in proving how homosexuality can be benenficial (in scenario 2) and not beneficial (in scenario 1).   I have shown your scenarios to be wrong.   [Taken from my previous comment]   Let's break down your arguments:  P1: In a society with only female homosexuals, society cannot grow with no future citizens.  P2: History is filled with the desire to grow and conquer as one society.  Ergo  C: Homosexuality is wrong.  Response to premise 1:  First, why does it have to be only female homosexuals? Second, you are misconstruing ""society"" and ""population"". According to the OED, ""society"" refers to ""Association with one's fellow men, esp. in a friendly or intimate manner; companionship or fellowship."" On the other hand, ""population"" refers to ""A totality of objects or individuals under consideration, of which the statistical attributes may be estimated by the study of a sample or samples drawn from it."" So, while homosexuality might not increase the population size, this has no bearing on whether society will grow or not. Society can grow independently of population through increased cohesiveness and tolerance, which you lack.  Response to premise 2:  It is a hasty generalisation to say that all societies have the desire to conquer and grow. Furthermore, I've shown that society can grow with homosexuality, so your second premiss makes no sense.  And therefore, since both of your premises are not true and it is illogical to believe that your two premises lead to the conclusion that homosexuality is wrong, your argument is illogical and hence holds no water.",1
"Hey, my religion is against that, but that dosent mean it has to be outlawed for everyone  We live in a land of ""freedom"", even if we can't exercise taht freedom sometimes. It's just violating a citizen's right to free will to prohibit gay marriage.   I'm not really into gay marriage, but if other people are, i wish u luck in standing up for your beliefs",1
And that's what I feel people should think. Just because it's against your religion doesn't mean that other people must follow what you believe. It's  your  ideology. Not everyone's.,1
"it is wrong to live in a perspective of not producing children when overpopulation isn't met.   Do you know what ""overpopulation"" means?   It is ""naturally wrong"" to have an infertile body when you can't produce an offspring   Why?",0
"Actually Hinduism and early scriptures on Buddhism do not place any discernible restriction on homosexuality. In fact, Hindu mythic stories have portrayed homosexual experience as natural and joyful. I can't speak for Islam or Judaism because I have no knowledge of them, so I'll skip over them. But that's not the point I want to make.  The meaning of the pursuit of the marriage between homosexual couples is in the desire to be seen as a legal, justifiable entity with the same freedoms that we heterosexuals take for granted. Why should this be allowed? Well, why not? Why does it seem as though the sanctions of governmental regulation is influenced by Christianity? The concept of marriage long predates most religions, including Christianity. Actually, it was established as a means to restrict the promiscuity of the couple, or group, as polygamy existed when it was established as well.   The problem is that regulations that are established now were molded by, and cater to, Christians for the most part. It is not the government's job to act as a church; it acts to preserve itself and the rights of the governed. Why would it be beneficial to have a government that imbues ""unequal"" rights to law-abiding citizens? Just to cater to religiously-uptight citizens who don't even have a particular adherence to the religion in the first place?",1
"ur catholic or what? A christian that dosent see a problem with Gay marriage is not christian. As homosexuality is against the bible's principles. I agreed with you until you started talking about how it hurts no one but stripping away rights. I agree with you hlf way..But the Bible says sin is detrimental to most evryone while sexual sins are sins against ones own body. do you believe in Sin? or are you one of those watered-down christians? I agree in speration of church and state, And that ppl should be able to make their own choices.. But seriously....",0
What I love is we have 4 people saying it hurts them but all 4 don't have the guts to say how. Come on. If it hurts you personally.. HOW? Have some testicular fortitude and explain your pain.,1
"You bring up a very interesting point DaWolfman. Would gay adoption be unfair for the child? From my point-of-view, I would say no. If the parents were loving and caring, and the child was raised in a good household, then I would imagine it would be more of a benefit than a hindrance. As for the bullies on the playground picking on the kid, it is unfair but it happens. Children are picked on for a plethora of reasons: for their intelligence, hair, freckles, deformities, you name it. But I don't think that means they should compromise to fit the social norm (especially the social norm of a playground bully, whatever age that may be).   But I do think you raised an interesting point. It would be intriguing to hear from a child who is raised by gay parents, or from an adult who was raised by gay parents. I think that would provide more of a psychological insight. They'd be a first-hand source.",0
"Sweetie, I wasn't opposing you...it was Bradf0rd.",1
"Children should have a mother and a father as role models.   In an area that does not readily accept gays and lesbians, the child might be socially stigmatized or get picked on",0
your brain seems constipated with nonsence and discrimination.,1
"Hello,  This debate should be private. If you'll initiate a new debate that is private, I'll thoroughly represent the principles of my viewpoint within that format.  I perceive you are asking a legitimate question concerning my understanding of adoption; I care to only discuss the matter with you. (I'll explain more in the private debate)",0
"Marriage, by definition, is a legal contract between a man and a woman. Refusing to change this definition arbitrarily is not discrimination. Lawmakers should not allow gay marriage on the grounds that the two counterparts are of the same sex, which does not fit the marriage definition.  This fact does not mean the legal system is discriminating against the gay orientation or of gay relationships. A solution to the problem would be a whole other kind of legal union for gay couples to enter into. As of now, marriage is a legal covenant designed to take into interest the future plans of a man and women and progeny.",0
"Jake you claim that you do not ""take everything from the bible literally and blindly""? and yet you still fail to give me reasons why homosexuality is wrong that are not religious.   Amen. A that's a good video! Thank you for posting it.",1
this change comes in child age so children dont know what it right and what is wrong for them.. so they violate the law of god to marry the same sex.,0
"Yes Pineapple, listen to the 17 year old who lives with his parents about what is childish.   """"we live in a country of religious freedom... where religion has the freedom to oppress.""  FALSE  Now you are blaming America. Well I'm on Americas side. You should be more grateful to live in this country.""   Remember the  pyramid  that you so arrogantly showed Pineapple the other day?  Well you just resorted to contradiction, responding to tone, and ad hominem.  You said ""FALSE"" without providing evidence.  You criticized Pineapple for ""blaming America"" without providing evidence for the actual argument.  You then criticized Pineapple herself telling her to be more grateful, while once again failing to argue the actual point.  Irony sure is a fickle mistress.  Furthermore she is on America's side too, which is why when she sees a problem with the country she brings it up. Criticizing the country for it's wrongdoings is the most patriotic thing you can do.",1
"Did I misread? Was the topic ""Ban heterosexual relationships""?",1
"You are apparently a moron.   Does the bible not speak of marriages before Christ was born?   Homosexuality is not against Christianity, for homosexuality is not an ideology but a description of sexuality, however some forms of Christianity are against homosexuality;   Marriage is also a secular, governmental institution, and very few, if anyone is suggesting churchs be forced to do anything other than stop using their influence for violating basic principals of secularism. There are governmental privileged and rights granted with a marriage LICENCSE, and there is no secular basis to deny homosexuals these benefits from the government. There is no legitimate interest which the government has in doing such.",1
"Me and a lot of people, good people. Does that bother you? I don't care.",0
What are you talking about? Of course gays can marry Samantha Fox if she consents. quod erat demonstrandum or Q.E.D. for short ;),1
"OK, so now you're saying that you follow the crowd instead of making up your own mind.  Think about this. In any given argument, to use absolutes is usually wrong. To say that ""everyone who opposes gay marriage is a bigot"" is wrong. To say that ""everyone else says that everyone who opposes gay marriage is a bigot so it must be true"" is wrong.   Are you saying that it is physically impossible for someone to be against gay marriage for some reason other than being a bigot?  Think about this. If it were a true statement that anyone who doesn't want to be around a specific group is a bigot, then why doesn't the definition of the word say that? Could it be that there are plenty of other reasons for people not to want to be around a specific group? What if you were shy and only wanted to hang around your own kind? What if you were deaf and only wanted to hang around deaf people? What if people with tinnitus wanted to be called deaf and deaf people were opposed, would they be bigots?",0
"If you lost the ability to adopt in Arkansas because you can't marry or even have civil unions there, then move to a gay friendly state. But under no circumstance take this advice to mean that you should stop fighting for marriage.",0
"Guess what? Marriage is a ""civil union"".   In order to get married, you need a license from a government office. You can't get it from a religious organization. That makes marriage a civil matter.  The meaning of ""civil"" in this situation is ""of or pertaining to civil law"". Civil law is ""the body of laws of a state or nation regulating ordinary private matters, as distinct from laws regulating criminal, political, or military matters.""  One definition of ""union"" is ""the act of uniting or an instance of being united in marriage"". As I said, marriage is a civil union.",1
"Why am I a fool for thinking that?   Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.  Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.  Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.  Because when I ask you  why  these act are immoral, your only response is to quote a bible verse.  And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.",1
"Thus, society is emotional.   Perhaps it is the duty of the lawmakers to sift through all this emotionality and provide some logic?",0
"Where I come from you have to be married if you want to adopt, and you can't marry the same sex.   That is a pretty appalling system.    I don't get what you're saying here, and I have no idea what difference it makes considering what you want to watch, and what you don't.   You asked me if it bothered me/others to see them. That is my feelings on the matter. I don't tend to see it unless I happen to be in a gay bar, but that isn't often. While I don't really care, some people do. And unfortunately 51% of voters are allowed to oppress everyone else. My concern is that gay marriage is being voted against, which means that more people don't like seeing it than those that can be bothered to vote for something which will probably never affect them. And while we may disagree with the result, it's hard to argue with democracy.",1
"""Saying that this country allows oppression is a false accusation? You need to read over American history again. The slaughter of Native Americans, slavery, segregation, Japanese internment camps are all particularly relevant.""   Thats  exactly  why I said  ""going on right now"" . Do you remember that? Or do you have selective reading?   As for the video, I see where you are coming from with the 'fear mongering'. But the thing is, everything in that video is true. If I don't want my kids being taught that homosexuality is normal or okay why should I have to worry about it?   I believe that it is wrong. In a democracy if the majority believe that something is wrong then it is fair. The minority can get over it or move to another country. Instead of fear mongering and saying that religion is bad because it will oppress you.",0
"I just have to respond to one of your last statements:  ""Until you can show me what human right is being denied, I don't know where else to go with this""  The right to life, LIBERTY, and the PURSUIT OF HAPPINESS. It's in the Declaration of Independence. The denial of gay marriage is violating two basic human rights.",1
Can you reference these studies? I have a suspicion that they don't exist.,1
Same sex couples can adopt and help kids in foster-care.  Peace!,1
"Gay people are always going to be gay. Many gays want to get married, so why not let them? They're just going to protest and cause problems if it's made illegal. People act like if we let gays get married then everyone is going to turn gay.",1
"My GOD, you ARE A MENTAL MIDGET! laddie, laidie, guy, LOL!  What a demented little creature you are.",0
"The only reason not to use the word marriage is to get around anyone who opposes gay marriage for whatever reason and get to the real issue, benefits.",0
I'm not calling you names. What did I call you? A Mormon? You are! What am I supposed to say?  I'm asking you to try and understand a group of people who I doubt you have previously taken the time to understand. That's it.  It's not pointless.,1
"Marriage is not something you have to enter into just because you are in love. However, marriage is an act of love. It is supposed to mean that ""I am proud to be seen with you"", ""I trust you with my belongings"" and ""I love you so bloody much that I don't want to share you with anyone else"". Once again, I state that you don't have to be married to feel like this or be known to be like this, but a ring on the finger USED to keep other rivals away.   So why can't homosexuals marry? If heterosexuals can, why not they? Oh, if we are using the Bible as an excuse, I would like to say that we don't stone adulterers anymore and God loves us NO MATTER WHAT. He wants us to be happy.  By the way, I like gay people better. They can see things as they are and as what they can be. Close minded morons can't.",1
"I regret nothing, and I stand by what I said. I have owned up to many mistakes on this site. Now what mistake did I make?",0
"Who gets custody if a straight couple breaks up? The better parent. Who would get custody is a gay couple breaks up? The better parent.  How do they determine the better parent? The same way they would with a straight couple. There are no differences, because father's have been fighting for their rights to their children.  And yes, parents should get married before they adopt. That's a great reason to let gays get married. Thank you, Tugman.",1
English teachers where always the worst in grade school. And they where usually liberal too. ..just throwing that out there,0
I need show you nothing but what the topic is on this debate. Do you not comprehend what is mannerly and orderly? You have said some very despicable things about Christianity. It's up to you to research your remarks before you make them and it's not my job to educate you in such things. You're the person who needs to explain themselves not I.,0
"1. Who doesn't?  2. The point is you shouldn't have to.  3. Once again, the point is that some decisions shouldn't be put to group vote. If someones rights are restricted, and taking away that restriction has  no negative effect  on anyone, then there is no reason to vote.  4. Wow, really? Here in Delaware we only have mush. (In case you didn't get it, I'm being a sarcastic dick here).  5. Do you disagree with my analogy? You said that you want homosexuals to leave, and you called them immoral.   Take a look at this  story  about the kkk boycotting halmark because they began making same sex wedding cards. They disagreed with how America was being multiculturalised (they're words not mine).  Obviously I am not accusing you of lynching black people, or using terrorism, but what I do want you to understand is that the bigotry and intolerance for those different from yourself is equally comparable. I know that your immediate reaction is to take offense to this statement, but know that the only reason that there appears to be a difference between your problem with homosexuals and the racism that used to exist (and in some places still exists) in America is that the former is more socially acceptable.  Trust me Jake I know. Gays are considered icky. ""Dude, don't be gay"" or ""what are you a faggot?"" are common because being homosexual is socially unacceptable among many people. I'm probably guilty of using similar phrases myself, and I'm not proud of that fact. What I desperately want you to understand is that homosexuality is not a lifestyle choice. Some people are  born  different, and if we shun them for being different, make fun of them, and convince them that the feelings that they have are immoral, then we really are no better then the racists of our past.  You claim homosexuality to be immoral. When I attack this point, you hide behind a Bible and complain about me attacking your opinions. Then when I argue that there are numerous acts that the Bible considers immoral, but yet you choose to ignore, you say something along the lines of,  well obviously that stuff isn't immoral , and I would agree. There is nothing immoral about touching pigskin, or eating shellfish. However, unless you can differentiate between these actions and homosexuality then you are merely cherrypicking from the Bible what you want to believe.  So now, Jake, I must ask you for what is probably the twentieth time: what makes homosexuality immoral? Please do not use the argument that lots of people agree with you...we can both see how that is not a valid argument. Also, I must ask you not to respond: ""that's just my opinion"" because that is not even a position. We must have reasons for our opinions, and those reasons must make sense, otherwise we are deluding ourselves.  I look forward to your response.",1
"If you believe in God and use him in your argument then you believe clearly that you are inbred - and that can only strengthen your biggoted argument  We will have gay marriage, with each new generation it gets closer as the old prejudices die off a little with the old biggots who pass them to their children  We will win, its just a matter of time until you die and your kids make us legally equal",1
It's gross imagine if they did something on bed... imagine the honeymoon...,0
"Let me just say, gay patnerships should be allowed but not gay marrige,my farther was gay but he hid the fact and walked out on us to pursue his gay lifestyle when i was 4.A marrige is to all intents to allow to people of the oppiste sex to procreate gays can simply not do this, nor should they be allowed to have children as my experienceof life showed me how much i missed in not having a farther so why deny that right to a child to fullfill your own selfish wantspeople can bleat all they want if you are gay fine ilve together but do not force churches to marry you.,,,,,,,,,,,,,,,we are so fragile",0
"Yeah, sure. Why not. There's nothing/nobody to say they can't.",1
"But because of some all too conservative people, the rights of two people to be happy    Where do we have a right to be happy? I'm only happy if I'm not poor. Does that mean I have a right to money because it makes me happy?   are denied based on out-dated texts and bigoted moral judgments   Who says they're out-dated? Because you disagree they are out of date? If person x believes God says gay sex is wrong, why would that change over any number of years? Your dispute is that you don't believe God says that, but doesn't everyone have a right to religious freedom?  And is it bigoted to say being gay is bad? If you believe fornication (sex out of marriage) is wrong, you believe that in all cases. If you believe gay sex is wrong you believe that in all cases. Does that make someone a bigot? I'd be willing to believe you think murder is wrong in all cases, does that make you a bigot?  You are both arguing two separate points because you have two different life views. While one of you is probably right, it does not necessarily mean that the other is stupid or bigoted to believe in something different.",0
"I try my hardest to keep religion out of my debates, unless of course the debate is about the existence of God. =p But other than that, I keep them secular.",0
What kind of buddhism i practice is totally none of your buisness although i must thank you for inquiring about my religious heath.,0
"I have already explained to you that is it unsafe sex practices, not homosexuality itself, that causes this, and I used factual evidence from Africa to back it up. Why are you still using this argument?",1
"We just want to be treated equally.    But your not the same kind of a relationship, isn't that why you refer to yourself as a ""same sex relationship"" and not a heterosexual marriage? Aren't you the one and not the other?   Our children have the right to have a sense of belonging without any prejudices   You are the one who denied them that by your choice, not us. Are you not comfortable with choice you made? Our choices have consequences. If you made the choice I would assume you thought through the ramifications and were willing to accept the consequences. Otherwise you would have chosen differently. Why then must we accept the consequences for you? It's your choice not ours.   GOD made us equal and in his vision.   Not quite, in one sense He did and in one sense He didn't. We know that due to the fact we are all different, some people are just smarter than others. He did however create us all in His Image, But that image has been shattered and distorted by sin. The fact that homosexuality doesn't show up till after the fall ought to tell us something. And don't tell me there was no fall because I see the effects of it every day and I battle against my own inner corruption daily.   Ephesians 2  By Grace Through Faith   And you He made alive, who were dead in trespasses and sins, in which you once walked according to the course of this world, according to the prince of the power of the air, the spirit who now works in the sons of disobedience, among whom also we all once conducted ourselves in the lusts of our flesh, fulfilling the desires of the flesh and of the mind, and were by nature children of wrath, just as the others.   But God, who is rich in mercy, because of His great love with which He loved us, even when we were dead in trespasses, made us alive together with Christ (by grace you have been saved), and raised us up together, and made us sit together in the heavenly places in Christ Jesus, that in the ages to come He might show the exceeding riches of His grace in His kindness toward us in Christ Jesus. For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast. For we are His workmanship, created in Christ Jesus for good works, which God prepared beforehand that we should walk in them.",0
"The child will become a homosexual. As a (teen daughter) she would want to talk with mom about teenage issues such as dating, relationships, when to become sexually active vs. postponing it, birth control, etc., and a (teen son) would want to talk",0
I don't know who you're opposing here but if it's inkeddreams you're off the mark. Ask anyone what it was like for them to come out to their parents and they'll tell you the same thing.,1
"Addressing your first point, of course there are modern developements in calling legally recognized relationships between same sex couples ""marriage"", that is why it is worth debating, whereas as little as ten or twenty years ago it was not. I was speaking in the broad scope of human history, and in that great span, this misapplication of the more traditional term of ""marriage"" to some form of relationship between a couple who are of the same sex IS new and IS unprecedented, particularly noteworthy is the use of the law as a weapon to force the new definition of the word ""marriage"" on everybody else against their consent in the name of equality and liberty for all.  I assure you words DO have meaning, and pondering that meaning is neither ""vacuous"" or ""pseoudo intellectual"". Some of the greatest intellectuals of Western Civilization are on my side on this one. Descarte, Aristotle, Newton, poets like Shakespeare, and Thoreau (who has been speculated as being homosexual by the way) all poured over the fine nuance and meaning of the words they used. And we have benefited greatly from them.  Of course the meaning of words change over time, but the underlying reality does not. Some words are reaplied to have new meaning, but the thing refered to has remaind unchanged in its underlying nature. The same bird is called by different names in different languages; and while some words may change faster than others, changing the word does not change the bird.  Any culture that values its heritage will naturally want to defend that culture from uncontrolled change including its own language, and it is natural and good that it should do this it is the practice of a form of social self preservation. This may sound academic, but it is not! It is exactly what is practiced by the government in French Canadia. They censor and conrol their printed media, street signs, and advertising billboards so as to assure adherence to the standard French language in word use and spelling. This may seem outlandish to the provintial mind, but begs the question...why do they do it? Because they value their own culture.  I do not venture to put myself on the side of government cencorship of all printed media, but surely our American society if it values its own cultural heritage at all, must atleast protect its language within the confines of the written law.  If sufficient demand for civil unions passes the standard of civil debate and law, that is fine. But no equivelant forum exists for the passage of redefining the meaning of words. Unlike in French Canadia, there are no language police. As law is nothing but the accumulation of words, the manipulation and steady curruption of those words will lead to the destruction of those laws original meaning, either in word, or in practice as those ignorant of the past will be unable to understand the true meaning of the words as they were intended.  This is not hypothetical. The Spanish conquistadors destroyed their conquered Aztec subject's written histories and records for a reason, to bring about the destruction of their civilization.  As for interracial marriage, i have already addressed that issue, please read the previous post more carefully.  My 1984 reference was about the ministry of Truth, which systematically corrupted the language by deminishing the number of words and broadening each remaining words application, thereby diluting its meaning. The speaker posits this is exaclty what is occuring in the case of legal use of the term ""gay marriage"", for the reasons stated in the primary statement.  This speaker did not state ""that same-sex marriage could lead to 'a state of total decay and ruin.'"" The inner statement was taken out of context, see previous argument. Neither has this speaker sought to discredit same sex unions, either in principle or in law. The speaker wishes to make clear the distinction between using the word marriage in the traditional sense and in the new same-sex sense in which it is being applied. Proponents of the use of language of so called ""gay marriage"" would have you believe there is no difference between the two definitions, while simultaneously insisting that their new definition be accepted; which is a contradiction.",0
