,text,label,ground_truth
636,"Can anybody against gay marriage make an intelligent comment without involving God in it? We are not required to believe in God in this country! If you start talking God, then my question will be -who's God? Yours? And how about mine? Who's God is right? Etc... This is the best about this country -God does not have legal rights here.",0,1
637,"I don't have gay couple friends with or without kids. But I do have a lot of heterosexual friends with kids and pretty much all of them have been crewed up by their parents one way or the other. I don't like how my own parents raised us, I would rather prefer have two loving moms or dads instead.",0,1
638,"I am an aitheist and this is a DISbelieve in God. I am married but my marriage has nothing to do with religion. The purpose of my marriage is to declare to the state that I chose this person to partnet up with and we will claim all the tax benefits, health insurance benefits and everything else we can claim!",0,1
639,2. There is a huge difference between supporting gay marriage and supporting man marrying an animal -animal has no voice and can't give a concent. A person should only be able to marry another being that can give a concent -that simple. Both sides must willingly agree to be married -impossible to achieve with animals. So this should help you feel more secur -this will never happen just because of that.,0,1
640,"How doe the Government of the United States define a ""sin""? Where can I find it in our Constitution or may be other legislation. Just for your information, Bible is not our Constitution and should never be.",0,1
641,"Believes are not rights. Poeple can have rights to believe whatever they want but me not believing your believes does not take your rights to believe your believes. Do you get that? You can sill believe in your God, while I believe in another. This should not hurt you. It does not hurt me.",0,1
642,"USA was not founded on the principles of religion. It was founded on the principles of freedom to believe or not to believe. This is why State is separate from religion. You are confused on this issue. It is probably what you would like, but definitely not what it was or is.",0,1
643,"Religion is a large part of many of our country's laws. If you live in America and don't like it then move. If you don't live in America respect his/her opinions. Not just religion goes into it. I find watching two homosexuals making out like a normal couple in a public place disturbing and sick. I know many probably feel the same about straight people but that's just my opinion. Plus, I think it would really confuse children to see something like that.  I'm against homosexuals and homosexual marriage but I believe such things are out of my hands and I shouldn't be violent or insulting with such things just because.",0,2
644,I am not against homosexuals at all but I think marriage should be reserved for man and woman. Many people I know agree they don't want their children to see two homosexuals holding hands and making out in the middle of the street so that their children think it is alright and (if religious) God intended that. Unless the marriage is not at a church and there's no religion involved I don't think it is right. I'm okay with them just signing papers though. I believe it does hurt people because as my first example said many straight parents don't want their children thinking such a thing is natural and it also strongly disturbs some people.,0,2
645,"1. As far as I know marriage isn't for women to be whipped around and be told to make sandwiches, it is to spend the rest of your life with the one person (unless you're mormon) you love the most and to be officially united.  2. I agree.  3. I hate when people bring nationality and color into this. Sally Sue didn't choose to be white and she can't stop it without harming herself either. Todd James didn't choose to be black either. You people say ""we can't choose who we love"" but I disagree a bit. I don't think we were supposed to be falling in love with the same sex and if we do feel that attraction it is easy to stop it. This applies with any genders. We are born man or woman (minus a few genetic mutations), not both. There are two genders solely for the reason of reproduction, which is what intercourse was intended for. Not for enjoyment.  4. Again, why would you bring the amount of melanin in our skin (as our color is only an adaption of our surroundings) into a discussion about homosexuality?   5. Not all men are some raging savages and if a woman is stupid enough to marry a man like that then she may deserve that relationship. That isn't an excuse to ""try something new"" and fornicate with Mary Anne down the street.",0,2
646,So your stance is that a child would rather be in an orphanage than with a gay couple who loved him or her?,0,1
647,"Are you serious? Are you trying to come out of some kind of closet right now?  Marriage means nothing. I am against marriage personally, I dont think ANYONE should get married. It is just a way for the government to control you. I do not want to have to ask a judge if I can break up with my gf.   I also believe that if someone chooses to do this, whether they are gay, straight, or wants to marry an extra-terrestrial (you do know that if aliens from another planet came here and looked simular to us, that you homo-phobes would not even blink at the prospect of them getting married to us as long as it was male to female?) then they have the CHOICE, that is what freedom is all about.",0,1
648,Well I guess you are right. Because it is impossible to argue with an imaginary god's word. lol,0,1
649,"I'm not sure that growing up with religious nutjob republicans as parents is healthy for a child either, so this argument isn't valid.",0,1
650,Claiming homosexuality was going to be my last resort if all other ways to avoid marriage fail. If gays are allowed to marry then I'd have to think of something else.,0,2
651,Well marriage is a religious ceremony. If two atheists get married it is still their belief. You cant have a non-religious marriage,0,1
652,"What I am trying to say is there should not be non-religous marriage. Atheists should not marry, if they are rejecting religion. If this was followed, THEN you couldn't have a non-religious marriage.",0,2
653,"Agreed. Marriage has its roots as a business arrangement. If you do want to start talking about marriages in the context of religious texts, you will even see it was about joining families or trading women for goats. Women were property and men were allowed to have multiple concubines, mistresses, etc. So I'm not sure saying ""it has religious roots"" is the best angle. Furthermore, even if it did ""because we always did it that way"" is not a valid reason to take away rights. . see e.g., women's and civil rights movements",0,1
654,"""So as i said, go ahead and pass the laws, but don't take away the rights of others to believe that homosexuality is wrong, because THAT is what is against the constitution.""  Hmm. Looks like we should reread the Constitution. And also understand what anti-discrimination laws do. They DO not require a person be less bigoted, but only require they not be guided by their prejudices to a point where they deny another human being of their equal rights under the law. CRA of 1964 didn't stop anyone set on being a bigot from doing so.  While it's quite easy to capitalize words like FREEDOM and think we are making a stunning point, we must remember that it is impossible for everyone everywhere to have the freedoms he or she would want. Rights and freedoms and privileges will always contradict. Thus, we all have to look around and agree as a society that we will value other human beings and chose not to deprive them of certain rights, especially in favor of our deleterious 'freedoms.'   Remember that not of the 'rights' that we have in American (speech, etc.) are really natural, but the product of a country that was based on the ideals that all men were created equal, working towards the goal of a 'more perfect union' by canonizing laws that are in line with that humanitarian ideal.",0,1
655,"1. I have nothing against gays being in some sort of legal binding (for the lack of better word I can't think of right now), but do not call it a marriage. Even 50 years from today, it will not be accepted in general although some will accept for the purpose of political correctness.  2. Although many of you might say that it would never happen, this will lead for other movements whose marital ideas would disgust most of us: people marring animals, minors, bugs, extra-terrestrials.........don't be surprised at all if such a movement is strongly established in less than a decade. It is a simple ""if he/she can, why can't I?"", it is my Constitutional right. Don't forget, people always like to see how far they can take it plus it is a way to differentiate yourself from the general public. It is only in human nature to do so. There has to be some limit.",0,2
656,"I think you missed the point. What I am trying to say is that humans, by nature, are always willing to take certain issues to see how far they can take, sometimes even if they truly do not believe it. To make things even worse, some will do it just to show that they are not considered out of today's norm. History teaches us that and history always repeats itself, unfortunately. The consent will have absolutely nothing to do with.  I am more than secure with myself so you have to come up with another excuse.",0,2
657,Can you tell me sir how does one commit sin? Last time I checked sin was based on one breaking their connection with God. It's one of many theological principles behind the creation story. This being said how does a spouse simply commit a sin by marrying?,0,1
658,^so does that mean you aren't born being straight? Tell me why aren't you in a gay relationship.,0,1
659,Please tell me sir do you treat your parents differently because of their sex? Last time I checked we treat everyone based on character.,0,1
660,Are you aware that mankind includes men and women? Since when have we treated one of sexes differently?,0,1
661,You can debate unreliable all you want but when the bible gives exact reference to the location and also the writing of the curse it carries that where it lies nothing shall live and even written in as the Dead Sea. It's a lot of pure coincidence for it to not have some validity.,0,2
662,"Give them civil union OK.   My marriage to my wife is something special, I like to know that the definition of marriage means husband and wife which cannot be taken away. What then does marriage mean when I say I'm married if it's not a man and women? It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.",0,2
663,It hurts when they want to teach kids in school that. I like that we have a system and a fabric that rewards a man and women to marry. People don't want it and thats why they have petitioned to remove it from states that have made it law only on judicial reasons which is unconstitutional.,0,2
664,"Giving benefits to gay partners will make being gay a more acceptable alternative. It is acceptable to to be nice to people who are really gay, while also trying to prevent it from becoming just another option for people to experiment with. Is it acceptable to try to promote a mother and a father as the preference, and is withholding all the same benefits of marriage a valid way to try to show societies preference for families with mothers and fathers? Obviously gay people have a right to live how they want. You can't be mean to them. You can't discriminate against them in any way as far as career, housing, etc... but if the majority wants to show a preference... So people the belief is that more people will be hurt by experimenting with their sexuality, than if they would have just assumed they were straight. Sure, if you KNOW you are gay, go for it, but let the rest of us sort of ignore it.",0,2
665,"Obama may have been right to do it, but Bush wasn't a really bad guy for not having done it. It can't go too far, but if a society wants to place a preference on heterosexuality, by giving less respect to homosexual relationships, it can do it. It might hurt gay people's feelings if they don't get the exact treatment as heterosexuals, but that is sort of the point. Gays can still live how the want, but they can't force the majority to like it, or accept them, and little laws that don't grant full equality are not fundamental humal liberty issues, we have to draw the line somewhere, and no one would want to legalize bestiality or polygamy, and so we all draw the lines slightly different locations, and it is not worth throwing a hissy fit over... Sure you might be right, but its not that big of a deal. You can't force other people's respect and approval, you already have Massachusetts. Just relax.",0,2
666,You make a point against gay marriage by claiming that it would inevitably lead to man-dog marriage or daughter-mother (gay AND incest) which is wrong. There is no logic behind this reasoning. The question is whether gay marriage should be allowed for the gays to benefit from exactly the reasons you claim you have no problem with(insurance and inheritance). The question is if a gay marriage hurts anyone in any way. Which you haven't addressed in the slightest.,0,1
667,"very eloquent. why does it hurt you? 2 gay men are getting the same benefits a married couple would get, and the same benefits they would get if each of them would be married to a woman respectively",0,1
668,Since when did he intend to rid the world of morals? He is just reminding us that we shouldn't be intolerant assholes in a free county- when the thing we are discriminating doesn't affect us at all- so why should we care what they do in their homes?,0,1
669,"I concern is what's next? Lowering the age of consent to 10yrs?   Nothing comes next.  Science has observed homosexuality in over 800 species and counting. It is just a thing of nature that just occurs and it is completely harmless.  So what if they are born with estrogen or testosterone imbalances, they are hardly different from us.  Sadly, this society has this immature fear against them- no thanks to religion.",0,1
670,"""why not three men and four women. Or fathers and daughters ...""  Ah! See, now if you were true to Christian teachings, you would support that because clearly that is Biblical traditional families. Why do you question the morality of Moses? (He had sex with not one but both of his daughters.) Why do you question the entire human race from a Biblical perspective? (Noah; Adam & Eve).  I'm not asking anyone to ""approve"" my lifestyle. I'm demanding as a citizen to be treated equally, ""which I have no problem with"" because IT IS ABOUT inheritance and tax benefits.  There is no federal recognition of a legal same sex marriage even in those states that allow it. Equal taxation is denied. No one is asking you to change your precious ""traditions and institutions"". Stop acting as if you are some poor put upon person because God forbid, some human being that you don't approve of is happy. Get a life.  Let me ask you this. Do you revere your marriage so much that you have you marriage license framed and hanging in your living room, signed by everyone at your wedding? Do you keep that prominent and show it off to everyone as a testament to your commitment to another human being, whom you love greatly? Do you pass by it every day, smile, think deeply, and reaffirm that love?  No? Well, I have two gay friends who do, and they've been together for about 20 years. How dare you suggest that you somehow get to have a say in their love and commitment for each other. Who the hell asked you? No one passed judgment on your love, why do you defy Jesus himself by judging others.",0,1
671,"So let me get this straight. As long as a majority of people oppose someone else's right to something they themselves enjoy, that wronged person has to wait until the majority get with the program, and then and only then, does he get to enjoy what everyone else is enjoying? Huh?   The religious right can and do believe anything they want, no matter how stupid and obnoxious and irrational it is. They can and do teach their kids whatever nonsense they care to.  My right to equal protection under the law - my right to enjoy the same tax breaks, visitation rights, and property inheritance rights everyone else has - does not in any way interfere with that. How do you conceivably justify this denial of my rights under the same constitution and under the same tax code, with whatever minor challenge to someone's religious beliefs there could possibly be?  This is like denying rights to African Americans or Hispanics because the KKK has issues with it. That wouldn't stand for a second. Why am I any different?  No one is challenging any one's right to their beliefs here. But as a taxpaying American, I most certainly DO demand the same rights as you enjoy.  Let's be perfectly straight here: no one is asking a church to perform a same sex wedding. Most people who are gay wouldn't step foot in a church to begin with because there is so much hate there. As Ghandi said, ""I like your Christ. I do not like your Christians. They are so much unlike him.""  There are plenty of Christian churches that love and accept us that no one would ever bother for one moment thinking about going into one of the palaces of hate that so many churches have become. So how in heaven's name does that interfere with your religion?  My own Episcopalian church couldn't possibly be a more warm and inviting place for gay and lesbian people. I love it there. It has allowed me to grow and thrive as a Christian. The old Baptist church I was raised in was a spiritual killing field. What kind of idiot would go back there for any reason?",0,1
672,"I'm also a Christian, and my church teaches that most certainly is. Don't you dare impose your bigotry as some great universal ""Christian"" teaching, because it IS NOT.",0,1
673,"""So God created man in his own image, in the image of God created he him; male and female created he them."" —Genesis 1:27  Our Lord, in His answer to the Pharisees concerning divorce, refers to this passage in Genesis and confirms its special application to marriage. ""Have ye not read,"" He said, ‘that he which made them at the beginning made them male and female? and said, For this cause shall a man leave father and mother, and shall cleave to his wife; and they twain shall be one flesh? Wherefore they are no more twain, but one flesh. What therefore God hath joined together, let not man put asunder.""' Marriage is derived from the Lord, for male and female. It has its highest and perfect form in Him, for in Him love and wisdom are one.  So how can gay marriage hurt any one? This is a very deep, complicated question and answer. (And please know, anyone that believes they are gay out there, I am not judging you. You are not horrible, and it is only my responsibility to share the truth of God's word to those who may stray from it or don't understand it.) It hurts God, don't you see? All sin does. Whenever man decides what is actually right and moral for himself, independent of God's wisdom, he always hurts himself because he has disconnected himself from God's plan for his life. And if he strays from God's plan, the course he takes can affect all of humanity—like the domino effect.  I take it for certain that the physical satisfaction of homosexual desires is sin. However, this leaves the homosexual person no worse off than any heterosexual person who is, for whatever reason, prevented from marrying, or from participating in sex outside the sanctity of marriage. Or any other sin for that matter.  People—primarily the homosexual community—say, ""Who are others to say who we should be able to love?"" (or in this case, marry) Let me ask you this: Have we not all loved our our same-sex friends as much as we've loved the opposite sex? I have loved my friends as much, sometimes more than a mate (after all, the opposite sex is oh so confusing at times!) But the difference is we do not desire to have sex with them. Aha—therein lies the heart of the controversy over homosexuality, and homosexual ""marriages."" You see the truth is, it's not about ""love""—it is about sex, and who these people desire to love, is who they desire to have sex with. I can already hear everyone saying, ""So what?! Of course people want to have sex with whomever they love..."" But no. Sex has been perverted and removed from its original design. First we love, then we marry, then we consummate our marriage (it is just the icing) and the marriage (the love) is preserved through commitment before God. Again, I hear folks saying ""Well that's what homosexuals want to do!""   First, we must understand that love begins with God. So many people misread and misuse Scripture and quote Jesus as saying, in regard to what the highest commandments are, ""... to love thy neighbor as thyself..."" for their arguments. But note that Jesus says, ""commandmentS""—plural. Immediately proceeding ""love thy neighbor as thyself"" He says the first and greatest commandment is ""You shall love thy Lord your God with all your heart and with all your soul and with all your mind."" [Following is the second greatest commandment] ""Love thy neighbor as thyself."" So if homosexuals reject God's teachings on love and marriage and sex, how then can they use the argument that 'they just want to be able to love whomever they want' ? —They actually want to have sex with whomever they want, otherwise they would just remain the best of friends, you see? That is not the same. And then, they want to take it a step further, and sanctify it in holy marriage. This is re-writing the Bible to suit their own desires which is strictly forbidden.   People may love whomever they want. They just can't have sex with whomever they want. Well, actually they CAN—there is free will. Some say they were born this way. I say that in some cases this is actually true. In many cases it is a choice. But let's say they were born that way. There are alcoholics and depressed persons and naturally promiscuous persons and all kinds of burdens passed on in birth—this is what's called ""our cross to bare""... Sometimes we have to make the choice to sacrifice an urge or desire to sin and in turn use this struggle for the good of all. Or we can succumb to it and let the consequences fall where they may. But I'd say 98% of our population has some sort of dilemma to struggle with. Like all other tribulations, it must be offered to God for His guidance on how best to use it.  And the American government has made separation of church and state very clear. They must, therefore, be consistent. The government has no right to redefine marriage in its holy context. If they stepped in and redefined marriage, a whole bunch of other decisions they've made concerning separation of church and state (removing the flag from classrooms, the commandments from courthouses, etc.) would then have to be reversed. They can't have it both ways, and they know this.   Peace.",0,2
674,"To respond to your first point: Your argument actually proves God's point where Jesus says there is ""only way to come to the Father, and that is through the person of Jesus Christ""—not Mohammed, and that those in positions of power and authority will be judged more harshly, so that may be what's going on over there? That's not saying that there aren't peaceful and loving Muslims—it's saying that a nation is being ran via Islam by it's governing powers, which, according to Scripture, brings ruin upon itself by dismissing the person and holiness of Jesus and teaching their entire people to dismiss it as well. I personally believe that a nation of authentic believers in Christ running the country would be just and free of crime, pain, suffering, etcetera—oh wait, that would be Heaven. But sin is in the world and a country based on Christ's truth and faith and peace (not religion?) isn't going to happen here on earth. So we do the best we can with a democracy that guarantees protection of religion.  Your second point: I know for a fact that some people DO choose to ""be gay"" as one of my friends is newly gay, but didn't used to be, but after one too many hurts by the opposite sex and a desperate need to be cared for decided to give the other side a try. (And it should be noted that we hear each other's views on the subject with respect and agree to disagree but are still good friends.) There's also the perfect illustration of choosing in bisexuals, who can't seem to ""choose"" which sex they prefer. It is a choice in the end, even if it's an inclination one is born with, as I said in my original argument. I don't even begin to know how you came to compare gay marriage to allowing someone with dyslexia to marry? Re-read my original argument about the necessity of marriage being male/female. Marriage is a holy union between a man and a woman—it is not a civil union (although many treat it as such)—and that is why so many people have a problem with legalizing gay marriage. It would erode the foundation and meaning of marriage according to God, which is sacred to believers. You don't want to believe in God—hey, that's between you and Him and every human being has that free choice—no one is forcing or condemning anyone. All that believers are doing is defending their faith-based, holy sacraments so that others can't redefine them when they don't even believe in them. I mean there really is a contradiction there, right? Christians don't marry for financial reasons (at least they're not supposed to) or things like that—it is to pledge the marriage to God, to request His blessing.   Let me ask you something: What's wrong with homosexuality being a choice? I mean, if homosexuals are confident and proud of their sexual preference, why the need to say that the trait is inborn? Why all the shame?   ""Fundamentalism"" is defined as a strong adherence to any set of beliefs in the face of criticism and unpopularity. I am by no means a perfect Christian, but I am trying to be an authentic Christian and not a casual one, so I guess if that makes me a fundamentalist, then I guess I am? But be careful about labeling when you so clearly and ""fundamentally"" adhere to your own beliefs. Diversity goes both ways my friend. ;)  Oh, and Prop 8, was voted down by a democracy, not by religion—the majority deemed it not to be acceptable, to use your own words.",0,2
675,"""Homosexuality is genetic, and therefore evolved.""   Without looking into this in more detail, my knowledge of evolution is telling me that this isn't right. Homosexuality in humans is generally exclusive. How does exclusive homosexuality become an inherited trait subject to evolution if it is not passed on to a new generation? It may have evolved to a point (as non-exclusive homosexuality is visible in nature), but would have been instantly wiped out as soon as human intellect and emotion took over leading to exclusive homosexuality. I believe homosexuality is a hormonal inbalance, but certainly can't see it as an evolved trait.   ""How can something be going against nature if it can be found so prevalently in nature?""   Homosexuality in nature is not  exclusive,  so would provide no detremental effect to a species if homosexuality was practised only when no ""straight"" sex is possible. In this instance an evolved homosexual trait may exist, though I'm far more comfortable with the idea of hormonal inbalances as with humans.  I may be wrong though. As I say, this just seemed wrong on my current knowledge of evolution. I'll have to seek out some evidence either way before commiting to the ""hormonal inbalance"" view of homosexuality over an evolved trait.",0,1
676,"""If there's a gene that randomly causes homosexuality in 10% of it's carriers, and it turns out that homosexuality is a benefit to the population as a whole, then evolution applies.""   I believe the ""what's good for the group"" model of evolution has been firmly discredited, and is a common misunderstanding of evolutionary behaviour.  Firstly, let me address the concept of a gene. What constitues a gene is very subjective, so it is better for us to talk of ""units of evolution"" so we don't confuse ourselves with thinking about genes as a single entity that controls a single operation. Now, in order for homosexuality to be genetic rather than a simple hormone disbalance, we would have to show that there is a significant grouping of genes into a single homosexual unit of evolution, and that this unit of evolution strives to save itself through purely altruistic methods.  Now, the general idea of ""what is good for the group"" seems at first to be a possible intepretation of evolution in a larger scale. However, the correct interpretation is what is good for the unit of evolution. Altruistic behaviour appears to be of no benefit to an individual, but obviously the trait to do something altruistic would find it very hard to saturate a gene pool; therefore there is absolutely no benefit in saving another over you. If, however, we think purely at the level of the unit of evolution, then we see that apparently unhelpful behaviours (such as an animal informing other animals of an approaching predetor, whilst also making itself more visible to said predator) can saturate a gene pool if the gene is geared up for saving itself.  This means realistically that there are two ways for a unit to saturate the gene pool for a certain unit space; it benefits the individual carrying it, or it causes the individual to benefit other individuals who are most likely carrying the same unit of evolution. As homosexuality lends to a lack of saving ""itself"" (as it wont be passed on), it can only realistically become an evolved trait if it causes altruistic behavior that causes other carriers to be more likely to survive.  I know about evolution and I understand all these concepts. The point I'm making is that homosexuality doesn't appear to lend itself to any altruistic behaviour that would benefit people carrying the homosexual unit of evolution. Infact, recognition of other homosexual people in order to better select those to benefit would mean that the other person is also homosexual and therefore less likely to pass on their gene.   The main point being made is thus: Altruistic behaviour by a unit of evolution that hunders itself towards units of evolution that also actually hinder their own reproductive potential would be extremely unlikely to saturate the gene pool.",0,1
677,"I can't talk in depth as I'm at work, but suffice to say that is an extremely simple interpretation of evolution.  Check out  genetic drift .  My argument is slightly different. I was actually trying to say that there isn't a ""gay gene."" My intepretation of it is that there is a gene that controls hormone balance during pregnancy, which can sometimes become faulty and cause homosexuality. It is the fault of an evolved gene, but not a gene exclusively causing homosexuality. Hope that clears it up.",0,1
678,"That's not really accurate, no. Your body doesn't fight against the production of a male featus. Around the 7 to 12 weeks period, the male featus is exposed to testosterone, which aids in the development of male features and typical male brain development. If this testosterone exposure is in any way hindered, it will cause the male baby to be more feminine.  I can't claim to know any reasons why younger siblings are more likely to be gay, unfortunately.",0,1
679,I'm yet to see any comedy from Joe.,0,1
680,"Gay marriage hurts everyone.  The phrase ""gay marriage"" is an attack on language, and hurts everyone, as all people use language.  The phrase ""gay marriage"" is itself an attack on the traditional meaning of the word ""marriage"". The lack of a clear and agreed definition of a word makes it impossible for people to have a reasonable debate on the subject pertaining to that word.  Indeed by confusing the meaning of the word ""marriage"", it makes it impossible for people to rationally discuss it.  A new word or phrase should be chosen so as not to do harm to the existing meaning of words, while at the same time recognizing the essential characteristics of what is to be described by the word or phrase.  The new practice of what may be called a ""homosexual union"" is new, because it carries with it recognition under the law, which is unprecedented. But separate from whatever legal definitions may be ascribed to it, the failure to adequately name the practice does harm to the established language and its meaning.  In particular, the practice of calling this ""gay marriage"" does harm both to the word ""gay"", and to the word ""marriage"", both of which have established meanings in language, and are widely used. Indeed the word ""marriage"" has no synonym which can be used in its place, unlike the word ""gay"" which can be replaced in usage by the word ""happy""; So the destruction or redefinition of the word ""marriage"" is hurtful to the language in a way that can not be easily mended.  It is precisely the confusion over the definition of the words which has caused so much apparent disagreement which could have been avoided with adequate clarity and agreement over the definitions of the words which they are arguing over.  In conclusion, the phrase ""gay marriage"" hurts users of language by confusing the established meaning of words, making rational discussion impossible. The phrase ""gay marriage"" is describing something new in that it claims legal status. Therefore, one should pick another set of words that do not harm the established meaning of words in use. In particular, the word ""marriage"" has an established meaning, and cannot be easily replaced. The phrase should instead be ""homosexual union"" or some other phrase that recognizes the nature of the relationship, while at the same time not doing harm to the long established meaning of the word ""marriage"". Finally, by unequivocating the meaning of the words used, much unnecessary disagreement and wasted debate could be avoided.",0,2
681,"Nice try at a cut and past job, but your argument does not hold water as the analogy between interracial marriage and homosexual unions does not carry over.  As I stated in my previous argument the practice of legal recognition of aspects of homosexual unions is new and unprecedented. Indeed it is unprecedented everywhere in the history of the world. This is quite unlike interracial marriage which has been practiced in many times in many places throughout history, and in most cases without any special legal opinion on the matter. Homosexual unions are different and are new in their established recognition under law.  But that aside, i would point out that my original argument was addressing the issue of the curruption of language, and of the importance of preserving the long standing meaning of words, especially when there are no easy alternatives; such as in the case of the word ""marriage"". By attempting to broaden or slightly redefine the meaning of a word, you neccessarily dilute its original meaning.  If proponents of non-sex-specific unions had rallied for civil unions, or same sex unions recognition under the law, we would not be having this conversation.   What proponents of the phrase ""gay marriage"" demand is that the rest of society be forced to accept their own standard of the meaning of those words. And they seek to force this by attempting to enshrine their own particular minority definition upon the majority. This is form of calculated aggression against long standing traditional meaning of language, and should not be tolerated by a civil society.  In this Republican form of government, the minority should be protected from the majority, but the majority should also be protected from the minority. Even at their peak, the Nazis never had a majority of political affiliation, they took power as a political minority, but look what havok they wreaked upon their own citizenry and the values which they imposed by force upon the majority!  When language is eroded by degrees, then it ceases to have meaning; communication, and even thought itself become impossible. And society is brought unto a state of total decay and ruin. What once were men are then little more than animals. Read a page out of Orwell's 1984. The government's new speak is double ungood.",0,2
682,"Addressing your first point, of course there are modern developements in calling legally recognized relationships between same sex couples ""marriage"", that is why it is worth debating, whereas as little as ten or twenty years ago it was not. I was speaking in the broad scope of human history, and in that great span, this misapplication of the more traditional term of ""marriage"" to some form of relationship between a couple who are of the same sex IS new and IS unprecedented, particularly noteworthy is the use of the law as a weapon to force the new definition of the word ""marriage"" on everybody else against their consent in the name of equality and liberty for all.  I assure you words DO have meaning, and pondering that meaning is neither ""vacuous"" or ""pseoudo intellectual"". Some of the greatest intellectuals of Western Civilization are on my side on this one. Descarte, Aristotle, Newton, poets like Shakespeare, and Thoreau (who has been speculated as being homosexual by the way) all poured over the fine nuance and meaning of the words they used. And we have benefited greatly from them.  Of course the meaning of words change over time, but the underlying reality does not. Some words are reaplied to have new meaning, but the thing refered to has remaind unchanged in its underlying nature. The same bird is called by different names in different languages; and while some words may change faster than others, changing the word does not change the bird.  Any culture that values its heritage will naturally want to defend that culture from uncontrolled change including its own language, and it is natural and good that it should do this it is the practice of a form of social self preservation. This may sound academic, but it is not! It is exactly what is practiced by the government in French Canadia. They censor and conrol their printed media, street signs, and advertising billboards so as to assure adherence to the standard French language in word use and spelling. This may seem outlandish to the provintial mind, but begs the question...why do they do it? Because they value their own culture.  I do not venture to put myself on the side of government cencorship of all printed media, but surely our American society if it values its own cultural heritage at all, must atleast protect its language within the confines of the written law.  If sufficient demand for civil unions passes the standard of civil debate and law, that is fine. But no equivelant forum exists for the passage of redefining the meaning of words. Unlike in French Canadia, there are no language police. As law is nothing but the accumulation of words, the manipulation and steady curruption of those words will lead to the destruction of those laws original meaning, either in word, or in practice as those ignorant of the past will be unable to understand the true meaning of the words as they were intended.  This is not hypothetical. The Spanish conquistadors destroyed their conquered Aztec subject's written histories and records for a reason, to bring about the destruction of their civilization.  As for interracial marriage, i have already addressed that issue, please read the previous post more carefully.  My 1984 reference was about the ministry of Truth, which systematically corrupted the language by deminishing the number of words and broadening each remaining words application, thereby diluting its meaning. The speaker posits this is exaclty what is occuring in the case of legal use of the term ""gay marriage"", for the reasons stated in the primary statement.  This speaker did not state ""that same-sex marriage could lead to 'a state of total decay and ruin.'"" The inner statement was taken out of context, see previous argument. Neither has this speaker sought to discredit same sex unions, either in principle or in law. The speaker wishes to make clear the distinction between using the word marriage in the traditional sense and in the new same-sex sense in which it is being applied. Proponents of the use of language of so called ""gay marriage"" would have you believe there is no difference between the two definitions, while simultaneously insisting that their new definition be accepted; which is a contradiction.",0,2
683,"I have not ""derided another's love as unworthy"" as you claim.  My argument is not ""nothing but a thinly veiled gay bashing."" as you claim. I have used only logic and reason in my arguments. You're statement on the other hand is tantamount to calling me a gay basher; it is slander and it is libelous, it is personally hurtful and i would ask that you refrain from ad homonim attacks, and confine yourself to the more respected tools of argument.  If you believe that i am a ""gay basher"" then i say you have me confused with someone else.  In any event, i would ask that you not resort to personal attacks, especially when this is a forum for arguing for or against a particular question, and this does not necessarily reflect ones personal views but is an exercize in public debate methods, as I'm sure you are aware of.",0,2
684,"Instead of wasting my time and replying to everyone about my mistake, im going to state it here.   I should have been more clearer with my argument. I should had said that homosexuals are  not totally wrong  and  not totally right.  Saying that they are will make the contradicting truth false. With this information, im believing that the truth can be contradicting. Contradictions are examples of false information. However, when i evaluate the contradiction i provided, both of them are truthful in their own senses. I went a little off topic but if the author intended us to talk about children, then my argument shouldn't be dismissed.   Now here is my answer to this debate:   Why not? It is a choice and everybody deserves to get married to the ones they love.",1,1
685,"I think the author of this debate should change the word ""homos"" to ""homosexuals."" It sounds insulting.   Anyway, here is my dispute.    And you are telling them what their purpost in life is.   I believe that the purpose in life is to grow and advance. In a sense, homosexuals are NOT WRONG because they stop the world from overpopulation. However, in another sense, it is wrong due to the fact that it stops the world from growing in numbers. I believe this is the purpose of life because it is programmed in our heads. We fear the tip of the blame touching our heart because we do not want to die. We go to school because we want to better ourselves. If i had a billion dollars, i don't want to spend the rest of my life playing on my Nintendo Wii. If i do that, i would feel like im wasting my own life. I believe i can say the same about you because i can sense it. I can sense wrong, ha ha.   Therefore, i believe, MOST men and women must be attracted to each other to inorder to grow and advane as a human race.",1,2
